location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mali,Male,47.71422318927765,48.24383280395635,48.65676920406765,48.95824284600044,49.05037509632984,49.513526456090005,49.79871572686952,48.71034203078606,48.18738727219274,51.272933212500845,51.97693487566381,52.930854265760594,53.819871933105,54.87360662055753,56.04112612721043,56.76622743793124,57.25950010552041,57.88295501304124,58.37936869440394,58.76479499175296,59.11419201036986,59.46611219784051,59.82568837450507,59.83578792488628,60.22036948789926,60.200468667823145,60.702392996287486,60.82324521543172,60.99080740158861,61.30683453824196,59.74454654129136,59.33373467548471,61.42584144847668,62.40038616714353
Malta,Female,78.36589685925935,78.5111918089763,78.84038755837052,79.37190977543797,79.7660284341457,79.832091193436,80.07305025801472,80.22375869636615,80.31478574297651,80.20199797268486,80.49780693826773,80.82712759396121,81.03956971011979,81.28141596768141,81.45109537376227,81.5885608913227,81.84849926336429,82.17280758102683,82.47693413065177,82.7645551801559,82.93542449152031,83.07395788057455,83.2193530499496,83.54107948669122,83.7457783252985,83.91315463710248,84.10755475356724,84.32946367040483,84.49817715407002,84.61977687902481,84.2768685755563,84.04077450076407,84.10651529181423,84.68872995630423
Malta,Male,74.08294869009305,74.2553852793052,74.48991370618934,74.86684014847326,75.26001531514066,75.44030328548844,75.41218234951337,75.44694477748521,75.6087749421869,75.67424377425165,75.96227134726378,76.38884521824139,76.62538819388266,76.84302738044435,77.13813234534608,77.21255526133571,77.37461676124373,77.69289903490474,77.99534317097536,78.34547757181112,78.71525486823776,78.77930066008197,79.0131912717106,79.49734170247852,79.85934831286325,80.0912271898469,80.39186351459959,80.47552473934401,80.4777704656978,80.48089544295281,80.08393406016627,80.6195300388071,80.49722813623578,81.38666608952026
Marshall Islands,Female,65.17387022545793,65.19077402074147,65.22223629713355,65.24999553200698,65.29950677590129,65.32422551428766,65.31105203784229,65.26796534978699,65.18722605071132,65.1775118720334,64.71266024685389,65.11407730513952,65.0881379700512,65.04972016162002,65.03451315824181,65.01639534990095,65.00282116953065,65.00147393822647,64.98701155551721,64.97952212724067,64.98254796772112,64.98390696500243,64.97855911224966,64.98413112443156,65.02341449703489,65.07054288618214,65.10858670894135,65.17567640129629,65.27556940699635,65.4063199295232,64.981053929426,63.62293823763423,64.98988789087647,65.17071980143344
Marshall Islands,Male,58.728041190302754,58.90005827200314,59.06456364216943,59.247796892846814,59.49463971804086,59.66144971272654,59.79927899841246,59.90342369010565,59.974690966801106,60.092625400209045,59.819893933905014,60.33118553241664,60.46007815911132,60.56771620219007,60.697447688035155,60.83866418200145,60.947950517548286,61.06648405399871,61.156135328040115,61.26003063251967,61.389087810267306,61.516550843314675,61.6380149128645,61.770970513560066,61.92691047053289,62.10578433385724,62.26096572939872,62.44389500853063,62.65937898601986,62.902150158205586,62.49761534502265,61.0673025845157,62.75114105552183,63.09129478822222
Mauritania,Female,61.86049706800016,62.28878035878168,62.56143720070504,62.74650348308382,63.52104940981219,64.00897528579576,64.22466371011582,64.54838560157016,64.58558420230067,65.12956502517757,65.22181683013042,65.36522795496626,65.46442946331364,65.83817131715362,65.88370542938166,66.06399848269994,66.15258174279094,66.67139690153668,67.04233775996009,66.93974944642267,67.22433323558994,67.45431951452184,67.44515345520041,67.72693491822963,68.30443777644194,68.48153226984925,68.98067073039779,68.77053535614256,69.0900655489577,68.86538467693961,67.34344925131943,66.4858995903013,67.80552944550534,68.75360607263185
Mauritania,Male,59.51063961333547,59.94511951073865,60.16933501309208,60.29006903622356,60.77658195866809,61.312633820620626,61.514099645114435,61.77626663002309,61.71734835767053,62.28023890405488,62.39278533041905,62.5565816000423,62.712840462749234,62.989432354119565,63.132036189440925,63.32651314407267,63.64097139451417,64.14027604545618,64.59516253135406,64.66514678940835,64.97510036781655,65.30148713954563,65.51015600091856,65.73556859232099,66.26952955890512,66.53941758673206,67.0145403332272,66.96864672694642,67.28431229385163,67.25057139439396,65.0026258163797,64.5945910397979,66.18356755395389,67.54366369061448
Mauritius,Female,73.93149544479806,74.02133497551291,74.22750755555731,74.2550458109775,74.6746690653553,74.93330241238338,74.81688747174229,74.93600641448508,75.25418587808704,75.46290867323341,75.52254003574211,75.72635300978244,75.83991487966952,76.04138963571009,76.24070228268448,76.12299141569002,76.36490417484687,76.67581633369893,77.0526736884351,77.38232186673419,77.54352116993972,77.71319634634074,77.81360269218715,77.96106732131948,78.13594717034618,78.16399848686636,78.15185540189924,78.21860034912409,78.23627623154088,78.31454543475253,78.12068380260962,76.46634374979176,76.92012920911424,77.56504769020593
Mauritius,Male,66.07859064456848,66.45395276322752,66.7807862605673,66.86894265719049,67.17130735943432,67.2285400368396,67.32910802315817,67.46874071058167,67.870689178844,68.25043304186177,68.53864613724092,68.84228481231489,69.10163018895173,69.26380396932579,69.47026116144941,69.50434322468601,69.72722906774173,69.97117373823012,70.08362022500843,70.30309827731568,70.62669944934765,70.87859602979617,71.10718913266881,71.28490437673007,71.50635399535182,71.54983263053143,71.47001668706798,71.55601033706944,71.44505340648662,71.56397828072912,71.20903809843281,69.4379868441587,70.03793852276493,70.33308195643924
Mexico,Female,73.99912245949977,74.42813876640156,74.72064286417965,74.88547333562833,75.04195984075699,75.09808227544629,75.2481986270427,75.51869547623046,75.90297127941652,76.30293145074022,76.86729871344684,77.211235236837,77.32041741875557,77.38039797564446,77.55870468197088,77.62271041773879,77.90925129764813,78.02475060792283,78.01560998244082,78.2891491227021,78.1243126085426,78.40700388916062,78.63012000089047,78.74087120196795,78.7241392658761,78.71774885523848,78.67620183910921,78.72768304280986,78.87084633877798,78.98798657854825,75.45172899031716,74.88002166992614,78.3965436360543,79.23864767290137
Mexico,Male,68.36608291787772,68.7855224612055,69.13962959905146,69.41077392879365,69.73162494051871,69.9439484982149,70.22574544914976,70.51364795296566,70.88853719108786,71.38459624086177,72.04888520870041,72.4383698350792,72.49592330695495,72.59253754144878,72.81330386251992,72.86915677210112,73.10154115953343,73.17923002645789,72.94691533798563,73.0483282843678,72.75861877937052,72.98206535674127,73.27914657945358,73.54031199980025,73.64340216702277,73.58066040471046,73.27163224594953,73.04026191203963,72.9696564521407,72.9983986210117,67.58138610943315,67.55380400947065,72.22590597922671,73.41910807899512
Micronesia (Federated States of),Female,68.02256043981464,68.22500298110471,68.3856833834124,68.54895829803489,68.67687804309965,68.83492320953297,68.9125257508633,68.96586323537089,68.9922802066351,69.0458385033625,68.26358066069983,69.13106560795953,67.8240432521175,69.19890579067582,69.23053678562225,69.38987049634369,69.51524620332427,69.66188540953702,69.8151131875823,69.94647975854991,70.10319986754924,70.20413899379325,70.28769204911453,70.34968170749886,70.4304666100081,70.38003462829111,70.60964740196653,70.70407815057096,70.81519728206864,70.93337777047974,70.54897170534642,69.27115243006656,70.60682514612556,70.92643074808315
Micronesia (Federated States of),Male,57.91602548647436,58.19895047435257,58.45492520535383,58.710553827508996,58.9232351798953,59.16309151183406,59.3426363296456,59.502460543792665,59.64740376719053,59.82051972079422,59.36251148973337,60.18755632663077,59.72454853630448,60.519261889004426,60.68254590127742,60.89788102829947,61.08631176285305,61.26306767086503,61.44722394067399,61.610723207837275,61.8105306737196,61.975773548430105,62.13363429890472,62.27484085934135,62.43028848880866,62.56704181566582,62.779204242295975,62.94449227993299,63.130275211217,63.31884490110015,62.85332310882127,61.3154969133427,63.103019155138824,63.663415287442646
Monaco,Female,79.72201971918776,79.82486544145605,79.96132270736308,80.04652793105595,80.1547918068023,80.23203082827362,80.28754205477284,80.38371048583473,80.4381583327539,80.53298403279838,80.68676618270187,80.86270196567786,80.98206590736545,81.081107818788,81.18136723387106,81.28998304888202,81.44724788637537,81.5999723698991,81.7173086852444,81.8279929885488,81.90299350171964,82.05518202089056,82.19598888621131,82.36190406694716,82.56601601926104,82.75466146136068,82.94647152004895,83.17049725064518,83.40725546013458,83.59536710406141,82.8747899134237,82.3982871550866,82.597014212475,83.07306399612885
Monaco,Male,72.76566943761047,72.83924715426451,72.95708360567474,73.04015206502567,73.12734700530085,73.18672035081939,73.21484071214428,73.28885225393489,73.31560427623815,73.3791177835498,73.49000901283358,73.61291252117327,73.69063071610479,73.75196734671516,73.84045195955005,73.97082362279549,74.17016069136147,74.38493870800278,74.59561441007452,74.82062394438044,75.05274416301559,75.2989112364195,75.47644660887919,75.63749374877234,75.87840718233532,76.19349177990169,76.56434835457048,76.92317687809947,77.2150775402371,77.45651992925018,76.72202278073783,76.4579680439519,77.30102557011419,77.93702244071955
Mongolia,Female,65.09906345659753,64.63428459725,64.42298810925236,64.65657431743726,65.19362220771934,65.00625730894586,64.75402533685502,64.97234863635566,65.5112093377505,66.2174200396273,66.91083252895278,67.57442672340295,68.44811353696058,69.20299713435205,69.89233966046051,70.34752858793136,70.68952458239144,71.12884146721456,71.3229570960157,71.3681526288223,71.56865807996267,71.85409852013818,72.32029814208053,72.82154972737233,73.46420635829058,73.92472070964878,74.59604771465665,75.33144338851102,75.93402201106716,76.75145298833296,77.02405023902404,74.86765018962413,77.25871467541398,78.22547669378527
Mongolia,Male,58.059570589296115,57.8875334706541,57.93654987292702,58.18353819782812,58.47955790039741,58.75707618486482,58.96518343483202,59.64412420815999,60.17400701538111,60.754159778420586,61.084128356482594,61.09930737033292,61.20129732663715,61.17648239433811,61.323441303110634,61.53676059971382,61.99450374725238,62.63172214493263,63.03154702887037,62.926625921643215,62.686376375952136,62.73549591942813,63.15468551461172,63.76010555278602,64.66680243767368,65.35877911697153,66.06852327282779,66.61852662017593,67.06615225400125,67.87111261833701,68.15713832534558,66.32080532526828,67.19084219079036,68.01290454122004
Montenegro,Female,75.9396227413602,76.12325192225512,76.17446331951885,76.10821196656137,75.93226291363466,75.83502636773801,75.8828356920781,75.8648260247634,75.78161401322662,75.86473475516789,75.88149342199135,75.93355508825529,76.00864997879845,76.13502906793373,76.33880379477398,76.60522632042473,76.81967592958786,77.08707117546145,77.33728291533461,77.42711242371895,77.5395816909542,77.71857729150125,77.90797808233,78.060177751853,78.20598545206173,78.32415851192982,78.55624406043877,78.73623987380401,78.9368273985437,79.12422189044757,77.97280177663849,76.29939213059656,78.98139696218999,79.50773319118905
Montenegro,Male,70.23757382881467,70.41086123905892,70.43217280838083,70.33147912139995,70.24139458447817,70.14976247747207,70.14581666908757,70.12039618140358,70.23892171486365,70.51015941527021,70.6337635077325,70.71307590877052,70.75703914918404,70.8178893300862,70.94964185886177,71.15118294770072,71.44187939659996,71.77721622306318,72.09793181969208,72.38181604633503,72.65386026531667,72.89832005793693,73.17533244984463,73.32531700429041,73.59295639243217,73.76772203330779,73.97994126943617,74.2748215644137,74.50511459362359,74.7700024714473,72.69391069366769,70.47145905793613,73.62767366833182,74.7075365062041
Morocco,Female,65.1410014063317,65.46292576174024,65.77675345798804,66.0917677147319,66.48257899642529,66.82786331503294,67.22345638892178,67.53640790319731,67.79212759677999,68.0306517337695,68.26348103369422,68.52385996404841,68.74564835109499,68.96217236815393,69.13579660669771,69.4258805395941,69.66343333109323,69.8981203488459,70.18226595989388,70.47545439965303,70.73318947877942,70.95967061201664,71.16923630142446,71.39648378183624,71.62578622211355,71.80704226179303,71.97335780192859,72.11436116166291,72.18753274952182,72.311622059097,71.3658540720819,71.40181262822324,72.53177060296798,72.79779554089403
Morocco,Male,64.95272136504198,65.3203676200898,65.69250015111851,66.01282299438937,66.39352448970403,66.76299936118279,67.16302740941153,67.51502083553659,67.78929582637082,68.06336708607543,68.33123185760266,68.62533420026851,68.89538094995184,69.13414836031018,69.35174135622123,69.66627753597695,69.94424469044354,70.25155809121455,70.56627855043396,70.9128196731901,71.21498645231159,71.48161737028924,71.7264923944605,71.8993403233817,72.13698792740196,72.32519514995008,72.5060414684348,72.6524820264946,72.71934183330539,72.81683259984096,71.84885346740246,72.0487076274209,72.97712815055827,73.32221379408045
Mozambique,Female,55.33459609518327,55.81495538176453,56.070382831782695,56.29662772471007,56.48718213123525,56.59023430639197,56.64167330959579,56.56917410072522,56.55374075587584,56.52738192879387,56.48478518406533,56.90587499575359,56.9977625990542,57.32099872138467,57.598936793436046,58.26210765408841,59.29702370889705,60.5826091382907,61.641785718956456,62.590635529639314,63.21802800910212,63.363227582926186,63.07671451846001,63.40092765597001,64.64743356855251,65.60734963776905,66.22853484671303,66.56530347626008,66.78271460935615,66.6124934149837,66.34915840625096,64.72623733421781,67.06532444771811,67.74951700075064
Mozambique,Male,49.4653116328679,49.73104994098341,50.283070514568394,50.65474609204778,51.04145199224943,51.295764130063176,51.51562415504889,51.636039364046,51.72003473174004,51.75791884300799,51.74298858020681,51.9925112735001,51.972022518723335,52.225964159156824,52.4361177362034,53.02959980115208,53.92224545529114,54.92211975057418,55.80975482976692,56.49720221031804,56.925998181922616,57.00871908020569,56.74305922779784,56.97847286925947,57.95927693601204,58.77549910852734,59.314558674606104,59.64969524264447,59.87749516077086,59.79695180995418,59.42262550925866,57.01084271475894,61.00364139464371,62.036733985820376
Myanmar,Female,59.159982924521955,59.38238302729293,59.734433461602094,60.17749208918208,60.61303143214979,61.022300495956934,61.49648284404003,61.87157125365397,62.202748890581496,62.61441175236186,63.01254372987981,63.43965061827065,63.849872866478385,64.28023086184534,64.67735732367439,65.12374860725546,65.61630725213952,66.09174133188556,57.99700045077198,67.0480450698306,67.45192126562905,67.93127665448203,68.32530700562587,68.59804240109492,68.86810860031419,69.09433975308062,69.2781304606282,69.30205711858326,69.70371181039039,69.77070341745278,69.69647794563996,68.2473572235578,69.43390838780128,69.37004412797549
Myanmar,Male,51.04998711051771,51.32357508928396,51.735458266641785,52.27302383518521,52.703643520615735,53.106988963871416,53.61792364320142,53.98404019289258,54.31478806308927,54.74151145450773,55.11694973750017,55.513267399586,55.90580770161341,56.371361711212096,56.78556935631533,57.189520581776165,57.69328385518203,58.20205380873837,54.36475321355853,59.16912478328311,59.54726629645509,59.92790463177736,60.300029912988855,60.64368707207856,60.96764767996262,61.2092521198439,61.50111604413753,61.39653401134097,62.05769392012333,62.17318209302495,61.922899828781475,59.97022622767483,61.59119637749443,61.590296249331736
Namibia,Female,64.09742521830583,63.98143726178913,63.822781577206314,63.63961377944883,62.999986990509655,62.807966691865715,62.14810203809233,61.26342678531486,60.249127481719334,59.115640042877395,57.89953965342525,56.950383440553374,56.0428217593449,55.2773172697156,56.25227592947577,58.59433434240162,61.191636072640414,63.27265317620397,64.51478155094657,64.94200112305366,65.3612069716818,65.69879072816273,66.32347547905528,66.62140496516244,66.82837725376243,66.88148306829052,67.27849237809303,67.78673296514643,68.09896592650853,68.41706949807416,67.44624855999446,62.625502664373954,67.94767535550801,69.13926251374053
Namibia,Male,56.40882971486865,56.387043670058006,56.418859150918585,56.37201324519636,55.88565086938523,55.861545426845886,55.36259800626951,54.668162391031544,53.82317522859821,53.02608523536431,52.0908827721846,51.39734016002265,50.86816768206593,50.47115157841498,51.15835806896829,52.81554204262988,55.00201080096485,56.81160768597602,58.00489300820664,58.54432065974274,58.890214243026456,59.15210909481061,59.7313971390859,60.11431412686936,60.40923293157267,60.54556171123943,60.69265913247018,60.99652829056061,61.56687458652748,62.113477601158515,60.98885613896292,55.074746257343975,61.85000811902423,63.37330012309431
Nauru,Female,61.2916193304178,61.07288877952067,60.85623636623962,60.674740211740946,60.42931393994632,60.19180518757153,59.93253445404297,59.699171874415235,59.446909784614114,59.25908952714105,59.10077225854022,58.960692633438086,58.89048147596836,58.80552287277211,58.7327590509253,58.72410953067344,58.76060842642151,58.82425712746106,59.07457008776508,59.24637713393566,59.399317934654505,59.5940178309927,59.87897303554179,60.128239091589464,60.407803126663225,60.61871704604068,60.75606090443968,60.906922484396794,61.056784174854535,61.223373775086046,60.396720271739056,58.320894008102016,60.65582501381602,61.09030850396255
Nauru,Male,55.39849265250586,55.35545983692395,55.288558921687745,55.22080892282142,55.148882361056906,55.05416323377453,54.9585393098695,54.871121488681574,54.77823406002438,54.72489071480061,54.67960545931678,54.63826683786058,54.60733948010092,54.60640960703879,54.636935272984225,54.66431376284713,54.71787758353194,54.75369191363015,55.01642698091121,55.204304166299174,55.38602885093627,55.613691334617094,55.891963288516095,56.1593817093155,56.46585237489849,56.717170984679186,56.91338677201528,57.093160565142625,57.271170965869125,57.46634151608018,56.597750697405026,54.30207753209305,56.829036609155686,57.20075516095395
Nepal,Female,58.55731767449821,58.949134498952475,59.85935602401275,60.633076386471025,61.615799576933405,62.41929485032432,63.25185578817352,64.19093635221483,64.98783356858999,65.85663831409224,66.65475205694563,67.43174793969925,67.90405455593961,68.62180674394403,69.21862072663122,69.89469638581379,70.57074327606666,71.1665892193534,71.77690268878229,72.23733814051208,72.77439652710483,73.18872676051592,73.47305802483322,73.81756973604391,74.00669491348616,73.40216712970013,74.592170911293,74.85384424401133,75.01778127101095,75.1779772285171,74.57956188258828,72.93331809203214,75.08003389618897,75.13462703104322
Nepal,Male,57.9167273118625,58.2645963880691,58.99644193211481,59.73923080479503,60.41444618672218,60.956910535391906,61.532576866994035,62.192000951923774,62.68537154705737,63.32409655789128,63.91965059895138,64.5442202595248,64.44330452061548,65.39010150127395,65.78659652885571,66.42794502571765,67.06001015585241,67.53432818707185,67.90841873568549,68.15669779752321,68.535304315152,68.81912440122491,69.12603245253428,69.49498877003805,69.77446598413846,69.58844228932779,70.46444277388198,70.80604009129323,71.11015741653932,71.4199587798428,69.95211049534659,67.49548290783746,71.69432948885827,71.91668003359442
Netherlands,Female,79.98380528490834,80.05395602158244,80.12096531801974,79.98681440069669,80.19002296735334,80.27126997462307,80.29416070989909,80.46128734840318,80.51933920412633,80.46983384940262,80.55235500862072,80.63041507920481,80.69176678968184,80.9152028600289,81.29742869352575,81.57951893984888,81.85549912006341,82.11759274903532,82.26027071660263,82.51371726263274,82.61845389438865,82.7322856835157,82.78194211282839,82.95728717486016,83.1477535221292,83.06141485424791,83.12019779495154,83.24403681779253,83.31192182106639,83.545322948985,82.93236968710949,82.85022430121906,83.04481239867063,83.55711951509052
Netherlands,Male,73.76868416022626,73.97598224087099,74.11563046979477,74.02925043375578,74.38596287866888,74.51570675746899,74.63155568266828,74.98351632556671,75.13445460488965,75.24214790020787,75.46672145475452,75.71615680387404,75.89930305759798,76.20867460053103,76.71314197996467,77.10797345029798,77.53127750247928,77.88997030628889,78.18164606714855,78.39833772462354,78.66517705392064,79.01001336733378,79.106935827694,79.32402480122573,79.65540045261167,79.64086146803635,79.75637545363644,79.97697503473321,80.0953987043121,80.2980972688561,79.49396904512922,79.54448991744599,79.94878168896692,80.4228849279894
New Zealand,Female,78.39174420632695,78.67018387318232,78.85480491903671,79.04698136321511,79.2938068712129,79.3689109075216,79.56771680135594,79.97765139012856,80.39645488088351,80.58956025875362,80.8685847622652,80.95001229997226,81.09285462308775,81.26193715899157,81.53619353600307,81.89958536904552,82.05015437971163,82.18833738005351,82.3517923421855,82.58873372233043,82.80561737184166,82.7448459626203,83.09097191208353,83.36890585527976,83.2918827159331,83.30606562009864,83.44506273723674,83.43024905415456,83.50836470146241,83.71527836268525,84.07783126652853,83.83048760335248,83.10953565600255,83.35511922075992
New Zealand,Male,72.65177117605462,72.9447264858968,73.11407349606662,73.47623115711528,73.81707646416572,74.01819701333886,74.3008899937344,74.78820694088066,75.26802503445184,75.54661711073398,75.93975498769687,76.18180999326107,76.50232639647778,76.84534439027115,77.22035451239532,77.74349271818163,77.93188785215357,78.06129392093925,78.28869668264103,78.62118195137481,78.99459808048113,79.09291424988758,79.3551966712612,79.63677776855474,79.7047279031175,79.82269709799978,79.9568756115862,79.88395955818999,79.92764615358749,80.1424453600752,80.47527469820665,80.32983302702026,79.62799912912719,79.89308900310242
Nicaragua,Female,73.91808890202269,74.3836980456776,74.60001789904452,74.72714835856834,75.33769064971443,75.57834329816804,75.99847638290063,76.62157400946869,72.91820826580346,77.48285072689923,77.70626834598343,77.70620715921528,77.65196077169128,77.6014502426377,77.66414733709598,77.75441240797923,78.00430674057404,77.74988975145017,77.766820149798,77.73718177372616,77.72823690519664,77.75307436858719,77.78378994263845,77.69342921436875,77.5928079490081,77.73568984003336,77.79287463051433,77.95148900575279,77.86709961279826,77.60246672076396,75.51732792910768,74.60945160928058,77.89506914413197,79.22789854357305
Nicaragua,Male,68.02447120778292,68.7021354261118,69.09127026818649,69.29627878464672,69.66295011927588,69.92180964630867,70.3349083597153,70.8569266384991,68.92437130966661,71.59373306937016,71.93026771398306,72.03537394457271,72.02612381757842,71.98592969037428,72.00867498295146,72.07044860147711,72.23077061539023,72.23584999592553,72.25310602760777,72.23646302044568,72.20985732264982,72.13748250420085,72.02065092334368,71.93253102982786,71.99003785716398,72.13897163046873,72.23119748153334,72.50858067666557,72.19281502681307,71.81904827478718,68.59066538333454,68.47417173462411,72.64338992644522,74.0554909413887
Niger,Female,43.109745526169505,43.26566158027512,44.10061702445446,44.5699289120224,45.192138676391394,45.26866352395787,46.275271995824056,47.017128852569705,47.66901972196187,48.44629025483667,48.88584636019679,49.79776006727544,50.4823820040971,51.361881943388894,52.35319619642091,53.386987274244554,54.11471269749973,54.952228146068414,55.707801679874585,56.40410791091468,56.98959637981704,57.50900878529125,57.934867326445314,58.31716846897855,58.72573378377618,58.5596510342443,58.8892910618327,59.16500590741977,59.368731383243365,59.602035315756694,59.30813361609161,59.93948815636712,60.116620494758195,60.56133494165551
Niger,Male,42.14108647338158,42.08828108128317,42.976758787133306,43.33493628655326,43.95391447195432,43.91096363557355,45.12456460957974,45.903759303639305,46.508470512026754,47.27505273003521,47.70137947633263,48.54121966633145,49.18679881709921,49.839464838221986,50.68960521953492,51.508717277542296,52.16961060758358,52.81601529227681,53.40958319223152,53.978326936104686,54.41438504557233,54.802741112259554,55.16558908051653,55.392325174595975,55.7267554982193,55.65755870268007,55.96051215083302,56.43490404831418,56.68019162752075,56.82428014259876,56.18447315843142,56.91126413889432,57.71359296089624,58.21422768282806
Nigeria,Female,52.80950130977278,52.482349759329026,53.120623743632656,53.293186943912175,53.4879163113741,53.66189416362518,53.53720048746685,53.95046248765887,54.05921945221227,54.25876730614606,54.410226161775256,54.85171095489288,55.333720857526174,56.20209927164901,56.94808952657765,57.77808109006655,58.61741070699503,59.51842729997419,60.13938221408185,60.70248826732108,61.098896205086,61.629824049769155,62.07596889732282,62.44804943102533,62.87961805960118,62.96062188373578,63.5935744352129,63.9857610203468,64.4940172707186,64.98515194980016,64.84456212406809,65.14607457655775,65.73451349237497,65.91447469726458
Nigeria,Male,50.28031901723691,49.95093547855507,50.53738181550605,50.73601613994154,50.97352070296315,51.13789036363442,50.96074480096656,51.427466236588806,51.53477399672597,51.72751250242347,51.8591448002752,52.322139111692266,52.74421568579459,53.51241300286053,54.116499304675806,54.84101741864415,55.58117737332304,56.39799647959777,57.063852448992655,57.596348861496075,57.9417929141299,58.43812632729136,58.75304410414457,59.008075805907765,59.28414729529482,59.56136446561231,60.2063866667408,60.68222593328064,61.242523223126774,61.80995505457989,61.22359401521716,61.505599730663064,62.830065625834685,63.07297601427706
Niue,Female,73.17762104793108,73.20069645391217,73.237526035985,73.28428561256966,73.35359238867574,73.41391556401067,73.44233958160146,73.46183477844313,73.5387077277654,72.67631625194872,73.68327527848055,73.75821540604151,73.80329039608537,73.89915127204108,72.41525707349557,74.11418006087567,74.21327835110495,74.35154454159826,74.43549527374121,74.49369406661661,74.57744416915126,74.62068467493025,74.6291034373506,74.64327830566954,74.65260213934747,74.6834972182556,74.73158456652865,74.75450470883868,74.79205369031362,74.86232543751179,75.8850007483091,74.47794770301523,74.51937479832701,74.82379270558488
Niue,Male,65.8897203688265,66.02577208826378,66.17402785171475,66.29636042919017,66.42219982543948,66.55880000814462,66.6789583514222,66.79602232409955,66.90188989797083,65.81687612272115,67.15534554015338,67.30375125916473,67.42828116332483,67.59684674331503,66.87970697039563,67.99256260396773,68.17469872136341,68.35078827937494,68.49415708483275,68.59387852467236,68.7338846607385,68.84705455439507,68.91505907310038,68.98393925583319,69.07847871489797,69.20936751390937,69.34400476636657,69.44425984560829,69.5248549216426,69.6262323422194,69.48469917726187,67.56476699632118,69.15053110031297,69.52877088673635
North Macedonia,Female,73.34907702041936,73.59266235337304,73.79421526459709,73.8532022956711,74.1063508369915,74.13159497652138,74.28312496405145,74.41565298518938,74.6326100175561,74.78639733606713,74.954863168849,75.1986394061971,75.51006381652292,75.8247031809072,76.03225561101057,76.09137740864219,76.25932606346045,76.28350436639539,76.44778242385668,76.63741543127685,76.83464126076527,77.0007399947339,77.19374471229695,77.46393596344082,77.62877435397233,77.70505621325356,77.88681727659659,78.0150668444516,78.1190974155405,78.13885075728261,76.92824449335559,75.42680139453331,78.01854802003656,78.94936686738177
North Macedonia,Male,69.02318964835943,69.14800541536849,69.25898365000852,68.9589921153395,69.46554241984569,69.49131390075897,69.69206587722556,69.9328603961369,70.20436916063527,70.39117340648272,70.53788949212843,70.56640759786612,70.92811736440628,71.2802206962482,71.61732049137836,71.80675283133847,71.9733492259607,72.2463873267138,72.61036183996474,72.83475683796841,73.04003973789018,73.23131572835393,73.39250507527436,73.53949235452328,73.66514412666389,73.74055460153302,73.97652137077874,74.16754553080618,74.27071751708137,74.09650992744751,72.3345873385996,71.233005354081385,73.87406183737745,75.18705289602217
Northern Mariana Islands,Female,71.65895912353109,71.69000824791455,71.74165748964506,71.74961331022837,71.7581521458494,71.7473441461665,71.76161588655945,71.76915158836594,71.77772705316606,71.77651003489937,71.80270583377072,71.83657332905103,71.86233457506823,71.91300171323431,71.78899292943535,72.02671539657729,72.11954675495545,72.1858753508434,72.23158682524515,72.22371487396057,72.28831493095254,72.34659967533898,72.38636934477142,72.40086971798794,72.43636273738967,72.49087561582475,72.61357928023531,72.83662313709438,72.75929260158013,72.9812420608415,72.33779127037225,70.66425684657698,72.3404339972836,72.83787088689789
Northern Mariana Islands,Male,66.02448603490605,66.1332328095814,66.26124560554544,66.35503309555197,66.44425992566563,66.51168618303102,66.59878661960906,66.68253907829016,66.76548371311436,66.77472941447397,66.8880892659913,67.04081625104533,67.16481309022929,67.26649735792662,67.23544075791725,67.38459999949161,67.57326950163464,67.58257046691595,67.7858729807982,67.87042797019562,67.94993236712484,68.0444943601116,68.09560500562822,68.12732549332055,68.19688114411278,68.29649785733749,68.53215078604319,68.81197655328845,68.88221580139752,69.1211641046834,68.04959296650209,66.80814339186385,68.44576145571904,69.04441658495331
Norway,Female,79.81368433014636,80.10165332265603,80.24061676668681,80.29284113203657,80.55927980024146,80.71195339076027,80.88088265873978,81.02242090982782,81.11271730271821,81.1694421541417,81.33101507501188,81.44879950049089,81.59613720720395,81.86448288696256,82.27029890903025,82.52585438339774,82.56230033000772,82.6582260483301,82.82598805345472,82.99833611344583,83.20560349803353,83.2874438989828,83.40650596957622,83.65037117205945,83.94907857810068,84.08200002909787,84.16590247029086,84.31537862781965,84.45769183229712,84.71277998360567,84.77998165801236,84.65688975330158,84.23531149838513,84.63557997242069
Norway,Male,73.51221782069442,73.9486269143324,74.15168028659366,74.33683321056286,74.66679769448334,74.89515649151272,75.1632305363139,75.38230170113826,75.48575107417518,75.61703134930875,75.953319788278165,76.16365412977338,76.42295049820184,76.95048741085903,77.369291783742,77.70179497418322,77.99520611056836,78.11434459173775,78.26246359169554,78.553131918571,78.75523646234501,78.90962785321904,79.23723912418225,79.53968941911397,79.95892639831227,80.2400565009979,80.49746904083496,80.75581404638548,80.93739988195235,81.24371588023247,81.34212717746338,81.41410267799345,80.80838540301013,81.36568167939029
